date,traffic_source,campaign_name,device_category,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue,conversion_rate,aov,country,city,purchased
2022-01-18,Organic Instagram,,mobile,22,57,1,0,1,1792.32,0.0455,1792.32,India,Pune,1
2022-01-18,Organic Instagram,,desktop,8,19,0,0,2,3078.08,0.25,1539.04,India,Indore,1
2022-01-18,Organic Instagram,,tablet,1,2,0,0,2,3982.59,2.0,1991.3,India,Bengaluru,1
2022-01-18,Email/SMS,,mobile,6,21,0,0,1,2237.0,0.1667,2237.0,India,Mumbai,1
2022-01-18,Email/SMS,,desktop,3,10,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-01-18,Email/SMS,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-19,Meta,KS_AlwaysOn,mobile,93,340,6,3,3,6124.0,0.0323,2041.33,India,Ahmedabad,1
2022-01-19,Meta,KS_AlwaysOn,desktop,42,84,2,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-19,Meta,KS_AlwaysOn,tablet,4,14,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-19,Google,,mobile,39,97,3,1,1,2021.74,0.0256,2021.74,India,Jaipur,1
2022-01-19,Google,,desktop,9,25,0,0,1,1844.44,0.1111,1844.44,India,Surat,1
2022-01-19,Google,,tablet,3,10,0,0,1,1879.82,0.3333,1879.82,India,Surat,1
2022-01-19,Influencer,,mobile,37,121,3,1,2,3521.74,0.0541,1760.87,India,Lucknow,1
2022-01-19,Influencer,,desktop,15,60,0,0,1,2151.26,0.0667,2151.26,India,Mumbai,1
2022-01-19,Influencer,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-19,Organic Instagram,,mobile,13,52,0,0,1,1967.82,0.0769,1967.82,India,Indore,1
2022-01-19,Organic Instagram,,desktop,4,13,0,0,1,2122.18,0.25,2122.18,India,Ahmedabad,1
2022-01-19,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-01-19,Email/SMS,,mobile,20,83,1,0,0,0.0,0.0,0.0,India,Pune,0
2022-01-19,Email/SMS,,desktop,3,9,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-19,Email/SMS,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-20,Meta,KS_AlwaysOn,mobile,106,212,9,5,5,8752.39,0.0472,1750.48,India,Hyderabad,1
2022-01-20,Meta,KS_AlwaysOn,desktop,34,98,2,1,2,3570.61,0.0588,1785.3,India,Surat,1
2022-01-20,Meta,KS_AlwaysOn,tablet,8,19,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-20,Google,,mobile,30,80,2,1,3,6018.69,0.1,2006.23,India,Lucknow,1
2022-01-20,Google,,desktop,17,58,1,0,3,5639.31,0.1765,1879.77,India,Jaipur,1
2022-01-20,Google,,tablet,3,6,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-20,Influencer,,mobile,29,102,2,1,5,8345.07,0.1724,1669.01,India,Surat,1
2022-01-20,Influencer,,desktop,8,20,0,0,1,1616.93,0.125,1616.93,India,Surat,1
2022-01-20,Influencer,,tablet,3,12,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-20,Organic Instagram,,mobile,19,75,1,0,1,1675.59,0.0526,1675.59,India,Hyderabad,1
2022-01-20,Organic Instagram,,desktop,2,4,0,0,1,1402.41,0.5,1402.41,India,Mumbai,1
2022-01-20,Organic Instagram,,tablet,3,12,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-20,Email/SMS,,mobile,22,52,1,0,2,3501.0,0.0909,1750.5,India,Indore,1
2022-01-20,Email/SMS,,desktop,1,3,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-20,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-21,Meta,KS_AlwaysOn,mobile,89,179,3,1,4,6356.02,0.0449,1589.0,India,Ahmedabad,1
2022-01-21,Meta,KS_AlwaysOn,desktop,32,108,2,1,2,3970.76,0.0625,1985.38,India,Jaipur,1
2022-01-21,Meta,KS_AlwaysOn,tablet,10,39,0,0,1,1858.22,0.1,1858.22,India,Surat,1
2022-01-21,Google,,mobile,28,109,1,0,2,3776.0,0.0714,1888.0,India,Jaipur,1
2022-01-21,Google,,desktop,14,43,1,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-21,Google,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-21,Influencer,,mobile,30,71,1,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-21,Influencer,,desktop,14,47,0,0,1,1835.0,0.0714,1835.0,India,Lucknow,1
2022-01-21,Influencer,,tablet,4,13,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-21,Organic Instagram,,mobile,6,20,0,0,1,1823.43,0.1667,1823.43,India,Ahmedabad,1
2022-01-21,Organic Instagram,,desktop,4,13,0,0,2,3687.57,0.5,1843.79,India,Jaipur,1
2022-01-21,Organic Instagram,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-21,Email/SMS,,mobile,15,53,1,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-21,Email/SMS,,desktop,9,30,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-21,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-22,Meta,KS_AlwaysOn,mobile,107,459,9,3,3,5017.13,0.028,1672.38,India,Mumbai,1
2022-01-22,Meta,KS_AlwaysOn,desktop,24,105,2,1,2,3449.87,0.0833,1724.93,India,Bengaluru,1
2022-01-22,Meta,KS_AlwaysOn,tablet,8,36,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-22,Google,,mobile,41,135,3,1,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-22,Google,,desktop,18,51,1,0,3,4969.0,0.1667,1656.33,India,Jaipur,1
2022-01-22,Google,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-22,Influencer,,mobile,37,116,2,1,5,10036.0,0.1351,2007.2,India,Bengaluru,1
2022-01-22,Influencer,,desktop,15,60,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-22,Influencer,,tablet,4,15,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-22,Organic Instagram,,mobile,24,80,1,0,4,6579.36,0.1667,1644.84,India,Mumbai,1
2022-01-22,Organic Instagram,,desktop,9,25,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-01-22,Organic Instagram,,tablet,3,6,0,0,2,3677.64,0.6667,1838.82,India,Ahmedabad,1
2022-01-22,Email/SMS,,mobile,20,50,1,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-22,Email/SMS,,desktop,6,28,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-22,Email/SMS,,tablet,4,14,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-01-23,Meta,KS_AlwaysOn,mobile,95,285,7,3,4,6721.03,0.0421,1680.26,India,Mumbai,1
2022-01-23,Meta,KS_AlwaysOn,desktop,36,116,3,1,0,0.0,0.0,0.0,India,Indore,0
2022-01-23,Meta,KS_AlwaysOn,tablet,9,25,0,0,1,1667.97,0.1111,1667.97,India,Mumbai,1
2022-01-23,Google,,mobile,50,198,2,0,2,3659.0,0.04,1829.5,India,Mumbai,1
2022-01-23,Google,,desktop,11,46,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-23,Google,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-01-23,Influencer,,mobile,40,159,3,1,3,4965.0,0.075,1655.0,India,Lucknow,1
2022-01-23,Influencer,,desktop,6,20,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-01-23,Influencer,,tablet,3,14,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-01-23,Organic Instagram,,mobile,17,53,1,0,3,4929.0,0.1765,1643.0,India,Surat,1
2022-01-23,Organic Instagram,,desktop,8,23,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-01-23,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-23,Email/SMS,,mobile,14,40,0,0,1,1765.0,0.0714,1765.0,India,Delhi,1
2022-01-23,Email/SMS,,desktop,5,20,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-23,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-24,Meta,KS_AlwaysOn,mobile,100,332,7,4,7,12456.52,0.07,1779.5,India,Jaipur,1
2022-01-24,Meta,KS_AlwaysOn,desktop,44,159,3,1,3,5330.27,0.0682,1776.76,India,Pune,1
2022-01-24,Meta,KS_AlwaysOn,tablet,10,28,0,0,1,1605.22,0.1,1605.22,India,Hyderabad,1
2022-01-24,Google,,mobile,34,104,1,0,3,5422.71,0.0882,1807.57,India,Pune,1
2022-01-24,Google,,desktop,17,57,0,0,2,3446.29,0.1176,1723.14,India,Lucknow,1
2022-01-24,Google,,tablet,4,14,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-24,Influencer,,mobile,31,85,1,0,2,3737.98,0.0645,1868.99,India,Lucknow,1
2022-01-24,Influencer,,desktop,19,38,0,0,1,1696.02,0.0526,1696.02,India,Surat,1
2022-01-24,Influencer,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-24,Organic Instagram,,mobile,13,37,0,0,2,3405.18,0.1538,1702.59,India,Ahmedabad,1
2022-01-24,Organic Instagram,,desktop,6,22,0,0,1,1498.81,0.1667,1498.81,India,Hyderabad,1
2022-01-24,Organic Instagram,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-24,Email/SMS,,mobile,15,55,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-24,Email/SMS,,desktop,6,27,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-24,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-25,Meta,KS_AlwaysOn,mobile,113,265,5,2,3,5347.0,0.0265,1782.33,India,Bengaluru,1
2022-01-25,Meta,KS_AlwaysOn,desktop,37,97,3,1,0,0.0,0.0,0.0,India,Pune,0
2022-01-25,Meta,KS_AlwaysOn,tablet,4,9,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-01-25,Google,,mobile,27,102,1,0,2,4214.0,0.0741,2107.0,India,Hyderabad,1
2022-01-25,Google,,desktop,12,29,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-25,Google,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-25,Influencer,,mobile,38,137,2,1,3,4871.0,0.0789,1623.67,India,Ahmedabad,1
2022-01-25,Influencer,,desktop,16,42,1,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-25,Influencer,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-25,Organic Instagram,,mobile,9,28,0,0,2,3399.0,0.2222,1699.5,India,Hyderabad,1
2022-01-25,Organic Instagram,,desktop,4,8,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-25,Organic Instagram,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-25,Email/SMS,,mobile,22,75,1,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-25,Email/SMS,,desktop,6,15,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-25,Email/SMS,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-26,Meta,KS_AlwaysOn,mobile,100,369,10,6,4,6916.46,0.04,1729.12,India,Jaipur,1
2022-01-26,Meta,KS_AlwaysOn,desktop,25,97,1,0,1,1685.54,0.04,1685.54,India,Jaipur,1
2022-01-26,Meta,KS_AlwaysOn,tablet,4,8,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-26,Google,,mobile,32,136,1,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-26,Google,,desktop,12,26,0,0,1,1434.0,0.0833,1434.0,India,Surat,1
2022-01-26,Google,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-26,Influencer,,mobile,49,223,2,0,1,1564.0,0.0204,1564.0,India,Indore,1
2022-01-26,Influencer,,desktop,14,60,1,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-26,Influencer,,tablet,2,4,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-26,Organic Instagram,,mobile,15,53,0,0,2,4002.32,0.1333,2001.16,India,Delhi,1
2022-01-26,Organic Instagram,,desktop,2,8,0,0,1,1949.68,0.5,1949.68,India,Hyderabad,1
2022-01-26,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-01-26,Email/SMS,,mobile,17,57,1,0,1,1999.96,0.0588,1999.96,India,Mumbai,1
2022-01-26,Email/SMS,,desktop,9,33,0,0,2,3145.04,0.2222,1572.52,India,Delhi,1
2022-01-26,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-27,Meta,KS_AlwaysOn,mobile,109,345,5,3,4,6696.0,0.0367,1674.0,India,Indore,1
2022-01-27,Meta,KS_AlwaysOn,desktop,36,114,2,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-27,Meta,KS_AlwaysOn,tablet,8,34,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-27,Google,,mobile,40,127,4,1,2,3330.0,0.05,1665.0,India,Hyderabad,1
2022-01-27,Google,,desktop,20,64,2,1,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-27,Google,,tablet,3,10,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-27,Influencer,,mobile,43,193,3,1,2,3462.27,0.0465,1731.14,India,Lucknow,1
2022-01-27,Influencer,,desktop,12,44,0,0,1,2229.73,0.0833,2229.73,India,Delhi,1
2022-01-27,Influencer,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-27,Organic Instagram,,mobile,14,65,0,0,5,8145.0,0.3571,1629.0,India,Jaipur,1
2022-01-27,Organic Instagram,,desktop,4,11,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-27,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-01-27,Email/SMS,,mobile,27,108,2,1,2,3319.0,0.0741,1659.5,India,Bengaluru,1
2022-01-27,Email/SMS,,desktop,7,33,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-27,Email/SMS,,tablet,2,4,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-28,Meta,KS_AlwaysOn,mobile,98,352,7,3,3,5748.08,0.0306,1916.03,India,Bengaluru,1
2022-01-28,Meta,KS_AlwaysOn,desktop,49,155,3,1,2,3609.91,0.0408,1804.96,India,Bengaluru,1
2022-01-28,Meta,KS_AlwaysOn,tablet,10,39,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-28,Google,,mobile,34,100,3,1,1,1963.47,0.0294,1963.47,India,Lucknow,1
2022-01-28,Google,,desktop,8,32,0,0,1,1521.39,0.125,1521.39,India,Surat,1
2022-01-28,Google,,tablet,5,18,0,0,1,1829.14,0.2,1829.14,India,Indore,1
2022-01-28,Influencer,,mobile,48,142,5,2,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-28,Influencer,,desktop,14,67,1,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-28,Influencer,,tablet,5,15,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-28,Organic Instagram,,mobile,15,41,0,0,2,3445.0,0.1333,1722.5,India,Bengaluru,1
2022-01-28,Organic Instagram,,desktop,4,10,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-28,Organic Instagram,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-28,Email/SMS,,mobile,10,39,0,0,2,3587.0,0.2,1793.5,India,Pune,1
2022-01-28,Email/SMS,,desktop,10,36,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-28,Email/SMS,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-29,Meta,KS_AlwaysOn,mobile,77,313,5,2,6,10447.64,0.0779,1741.27,India,Hyderabad,1
2022-01-29,Meta,KS_AlwaysOn,desktop,34,117,2,0,6,10220.36,0.1765,1703.39,India,Lucknow,1
2022-01-29,Meta,KS_AlwaysOn,tablet,6,21,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-29,Google,,mobile,36,130,3,1,0,0.0,0.0,0.0,India,Pune,0
2022-01-29,Google,,desktop,14,29,1,0,0,0.0,0.0,0.0,India,Pune,0
2022-01-29,Google,,tablet,3,7,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-29,Influencer,,mobile,39,78,2,1,4,7232.0,0.1026,1808.0,India,Indore,1
2022-01-29,Influencer,,desktop,7,30,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-01-29,Influencer,,tablet,4,17,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-29,Organic Instagram,,mobile,21,75,1,0,1,1823.84,0.0476,1823.84,India,Indore,1
2022-01-29,Organic Instagram,,desktop,7,19,0,0,1,2012.32,0.1429,2012.32,India,Surat,1
2022-01-29,Organic Instagram,,tablet,2,8,0,0,1,2050.84,0.5,2050.84,India,Hyderabad,1
2022-01-29,Email/SMS,,mobile,18,53,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-01-29,Email/SMS,,desktop,4,11,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-29,Email/SMS,,tablet,3,11,0,0,1,1542.0,0.3333,1542.0,India,Surat,1
2022-01-30,Meta,KS_AlwaysOn,mobile,184,639,17,12,8,13254.22,0.0435,1656.78,India,Delhi,1
2022-01-30,Meta,KS_AlwaysOn,desktop,57,257,4,2,6,10759.78,0.1053,1793.3,India,Jaipur,1
2022-01-30,Meta,KS_AlwaysOn,tablet,11,44,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-30,Google,,mobile,63,176,4,2,6,11305.93,0.0952,1884.32,India,Jaipur,1
2022-01-30,Google,,desktop,27,114,1,0,2,3127.07,0.0741,1563.54,India,Indore,1
2022-01-30,Google,,tablet,8,26,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-30,Influencer,,mobile,77,223,5,2,7,12217.89,0.0909,1745.41,India,Lucknow,1
2022-01-30,Influencer,,desktop,24,76,2,0,1,1656.11,0.0417,1656.11,India,Mumbai,1
2022-01-30,Influencer,,tablet,7,30,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-30,Organic Instagram,,mobile,31,127,1,0,2,3239.74,0.0645,1619.87,India,Surat,1
2022-01-30,Organic Instagram,,desktop,16,72,1,0,1,1851.26,0.0625,1851.26,India,Pune,1
2022-01-30,Organic Instagram,,tablet,3,7,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-01-30,Email/SMS,,mobile,26,87,1,0,2,3782.0,0.0769,1891.0,India,Surat,1
2022-01-30,Email/SMS,,desktop,8,23,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-01-30,Email/SMS,,tablet,4,13,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-01-31,Meta,KS_AlwaysOn,mobile,80,244,5,3,2,4414.24,0.025,2207.12,India,Surat,1
2022-01-31,Meta,KS_AlwaysOn,desktop,39,116,2,0,2,3866.76,0.0513,1933.38,India,Ahmedabad,1
2022-01-31,Meta,KS_AlwaysOn,tablet,6,18,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-01-31,Google,,mobile,36,156,2,1,0,0.0,0.0,0.0,India,Lucknow,0
2022-01-31,Google,,desktop,15,43,0,0,2,3866.0,0.1333,1933.0,India,Surat,1
2022-01-31,Google,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-01-31,Influencer,,mobile,40,129,4,2,3,5162.0,0.075,1720.67,India,Surat,1
2022-01-31,Influencer,,desktop,11,36,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-01-31,Influencer,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-31,Organic Instagram,,mobile,16,64,1,0,2,3259.69,0.125,1629.85,India,Pune,1
2022-01-31,Organic Instagram,,desktop,4,14,0,0,1,1470.31,0.25,1470.31,India,Surat,1
2022-01-31,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-01-31,Email/SMS,,mobile,16,46,1,0,1,1508.0,0.0625,1508.0,India,Delhi,1
2022-01-31,Email/SMS,,desktop,7,26,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-01-31,Email/SMS,,tablet,2,5,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-02-01,Meta,KS_AlwaysOn,mobile,81,343,8,3,4,7053.04,0.0494,1763.26,India,Jaipur,1
2022-02-01,Meta,KS_AlwaysOn,desktop,19,72,1,0,2,3282.96,0.1053,1641.48,India,Pune,1
2022-02-01,Meta,KS_AlwaysOn,tablet,6,18,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-02-01,Google,,mobile,34,184,2,1,1,1548.61,0.0294,1548.61,India,Lucknow,1
2022-02-01,Google,,desktop,12,45,0,0,1,1279.39,0.0833,1279.39,India,Delhi,1
2022-02-01,Google,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-02-01,Influencer,,mobile,22,87,2,1,3,5102.0,0.1364,1700.67,India,Jaipur,1
2022-02-01,Influencer,,desktop,15,61,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-01,Influencer,,tablet,4,12,0,0,0,0.0,0.0,0.0,India,Surat,0
2022-02-01,Organic Instagram,,mobile,19,42,1,0,2,3770.0,0.1053,1885.0,India,Delhi,1
2022-02-01,Organic Instagram,,desktop,5,21,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2022-02-01,Organic Instagram,,tablet,2,10,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-01,Email/SMS,,mobile,18,70,1,0,1,1565.47,0.0556,1565.47,India,Pune,1
2022-02-01,Email/SMS,,desktop,6,20,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-02-01,Email/SMS,,tablet,1,3,0,0,1,1727.53,1.0,1727.53,India,Lucknow,1
2022-02-02,Meta,KS_AlwaysOn,mobile,92,248,6,2,3,5192.0,0.0326,1730.67,India,Jaipur,1
2022-02-02,Meta,KS_AlwaysOn,desktop,28,136,2,1,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-02,Meta,KS_AlwaysOn,tablet,6,18,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-02,Google,,mobile,27,94,1,0,2,3199.0,0.0741,1599.5,India,Indore,1
2022-02-02,Google,,desktop,10,22,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2022-02-02,Google,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-02-02,Influencer,,mobile,28,107,1,0,2,3675.14,0.0714,1837.57,India,Surat,1
2022-02-02,Influencer,,desktop,10,20,0,0,2,3229.86,0.2,1614.93,India,Surat,1
2022-02-02,Influencer,,tablet,3,8,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-02-02,Organic Instagram,,mobile,11,43,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-02-02,Organic Instagram,,desktop,5,20,0,0,2,3838.0,0.4,1919.0,India,Indore,1
2022-02-02,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-02-02,Email/SMS,,mobile,16,64,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-02-02,Email/SMS,,desktop,4,11,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-02,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-03,Meta,KS_AlwaysOn,mobile,77,263,6,4,5,9214.33,0.0649,1842.87,India,Mumbai,1
2022-02-03,Meta,KS_AlwaysOn,desktop,38,147,1,0,0,0.0,0.0,0.0,India,Pune,0
2022-02-03,Meta,KS_AlwaysOn,tablet,3,9,0,0,1,1865.67,0.3333,1865.67,India,Bengaluru,1
2022-02-03,Google,,mobile,38,102,1,0,4,7302.73,0.1053,1825.68,India,Ahmedabad,1
2022-02-03,Google,,desktop,15,38,1,0,1,1699.26,0.0667,1699.26,India,Hyderabad,1
2022-02-03,Google,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-02-03,Influencer,,mobile,42,129,2,0,1,1666.44,0.0238,1666.44,India,Delhi,1
2022-02-03,Influencer,,desktop,10,34,0,0,2,3489.56,0.2,1744.78,India,Surat,1
2022-02-03,Influencer,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-02-03,Organic Instagram,,mobile,14,49,1,0,3,5225.81,0.2143,1741.94,India,Bengaluru,1
2022-02-03,Organic Instagram,,desktop,5,18,0,0,1,1705.19,0.2,1705.19,India,Hyderabad,1
2022-02-03,Organic Instagram,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-02-03,Email/SMS,,mobile,11,34,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-02-03,Email/SMS,,desktop,3,10,0,0,0,0.0,0.0,0.0,India,Delhi,0
2022-02-03,Email/SMS,,tablet,2,8,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2022-02-04,Meta,KS_AlwaysOn,mobile,94,273,2,1,3,5173.64,0.0319,1724.55,India,Jaipur,1
2022-02-04,Meta,KS_AlwaysOn,desktop,39,154,3,1,3,5344.36,0.0769,1781.45,India,Ahmedabad,1
2022-02-04,Meta,KS_AlwaysOn,tablet,6,18,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-02-04,Google,,mobile,37,86,1,0,2,3496.0,0.0541,1748.0,India,Mumbai,1
2022-02-04,Google,,desktop,7,28,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-02-04,Google,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-02-04,Influencer,,mobile,31,147,2,1,1,1808.59,0.0323,1808.59,India,Pune,1
2022-02-04,Influencer,,desktop,13,46,0,0,1,1713.41,0.0769,1713.41,India,Lucknow,1
2022-02-04,Influencer,,tablet,3,6,0,0,0,0.0,0.0,0.0,India,Indore,0
2022-02-04,Organic Instagram,,mobile,18,75,0,0,2,4373.99,0.1111,2187.0,India,Mumbai,1
2022-02-04,Organic Instagram,,desktop,4,14,0,0,0,0.0,0.0,0.0,India,Pune,0
2022-02-04,Organic Instagram,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-04,Email/SMS,,mobile,10,34,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2022-02-04,Email/SMS,,desktop,4,15,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-04,Email/SMS,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2022-02-05,Meta,KS_AlwaysOn,mobile,67,239,5,2,11,18016.89,0.1642,1637.9,India,Delhi,1
2022-02-05,Meta,KS_AlwaysOn,desktop,19,56,0,0,1,1854.1,0.0526,1854.1,India,Delhi,1
2022-02-05,Meta,KS_AlwaysOn,tablet,4,15,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2022-02-05,Google,,mobile,26,95,1,0,1,1350.0,0.0385,1350.0,India,Pune,1
2022-02-05,Google,,desktop,8,35,0,0,0,0.0,0.0,0.0,India,Indore,0
